Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target_encoded
5,44,4,9853,1,12,123,1,19,3,9,10,126.4,0,0,0,1,1,0,27,0,5,6,10,4,0,3,0,2,0,8,13,0,12.7,-0.8,1.74,0
1,17,4,9853,1,39,123,1,37,19,6,5,124.7,0,0,0,0,1,1,21,0,3,5,17,1,11.8,1,2,7,8,8,13,0,7.6,0.5,0.79,1
5,43,4,9254,0,3,100,1,37,1,3,5,126.1,1,0,0,1,0,0,20,0,0,6,11,7,12.933333333333332,3,2,8,7,6,14.428571428571429,0,11.1,-0.8,-4.06,1
5,18,4,9070,0,39,114,1,4,1,9,10,131.4,0,0,1,1,0,1,24,0,3,3,12,7,12.545714285714286,1,2,4,11,8,11.875,0,11.1,0.3,0.32,2
1,17,1,9003,0,39,123,1,19,1,3,9,126.9,1,0,1,1,1,0,28,0,3,5,8,3,12.933333333333332,1,2,6,9,4,12.571428571428571,0,11.1,2.6,-1.7,0
1,7,4,9254,1,1,132,1,3,38,5,7,125.4,1,0,0,1,1,0,41,0,5,5,12,3,11.8,3,0,7,5,2,13.716666666666669,4,10.8,-0.8,0.79,2
1,18,4,9991,1,12,137,1,19,3,1,5,126.7,0,0,1,0,1,1,19,0,5,5,9,5,12,3,3,5,2,0,13.716666666666669,0,13.9,1.4,1.79,2
5,17,1,9991,0,12,131,1,19,39,9,3,126.2,0,0,0,0,0,0,52,0,3,5,11,7,14.666666666666666,3,0,5,2,8,11.75,4,13.9,2.6,-3.12,0
5,18,2,9254,1,12,127,1,3,1,2,3,124.4,0,0,0,1,0,0,21,0,5,5,12,1,12.714285714285714,0,3,5,7,2,12.571428571428571,0,9.4,3.7,0.79,2
1,18,4,9556,1,3,100,1,1,19,8,9,129.9,1,0,0,0,1,1,18,0,5,3,3,5,12,1,2,7,2,7,15,4,7.6,0.6,0.79,2
1,39,4,9500,1,12,127,1,3,3,6,7,127.7,0,0,1,0,1,1,41,0,3,5,0,7,12.333333333333334,1,2,4,7,0,14.428571428571429,0,12.4,2.8,-3.12,0
1,18,1,9670,1,3,130,1,37,37,5,5,121.4,1,0,1,0,1,1,20,0,3,7,0,1,12.545714285714286,0,3,4,19,7,13.716666666666669,0,11.1,3.7,-3.12,2
5,39,1,9556,1,1,137,1,4,19,7,9,127.1,1,0,0,0,1,0,27,0,3,3,12,3,14.428571428571429,3,3,6,9,7,12.5,0,7.6,0.3,1.79,1
5,17,1,9085,0,12,150,1,1,1,9,7,123.5,0,0,1,0,0,1,18,0,5,5,10,1,0,3,0,4,11,0,11.75,0,15.5,2.6,3.51,1
5,39,4,9670,0,3,137,1,4,38,8,10,125.3,1,0,1,1,0,0,28,0,0,8,12,5,12.545714285714286,1,3,5,9,6,14.428571428571429,0,12.4,1.4,-1.7,0
5,44,1,9254,1,3,150,1,1,3,6,5,125.5,0,0,0,1,1,1,27,0,5,8,7,7,13,1,2,6,8,8,12.428571428571429,0,8.9,1.4,-0.92,2
1,39,1,9130,1,39,150,1,4,3,1,6,131.3,1,0,1,1,1,1,27,0,5,6,8,6,13.285714285714286,3,2,4,6,2,15.622222222222222,0,15.5,0.5,-1.7,2
1,17,2,9254,0,1,123,1,1,1,3,9,130.4,0,0,0,1,1,0,24,0,3,7,11,3,13,0,0,8,19,2,12.571428571428571,0,10.8,2.6,-3.12,1
1,18,1,9254,0,3,120,1,3,37,1,6,130.4,0,0,0,1,1,0,23,0,0,8,8,7,13.6875,0,2,2,9,6,13.716666666666669,4,16.2,2.6,1.79,0
5,18,2,9254,0,39,123,1,1,19,9,6,120.4,1,0,0,1,0,0,23,0,5,6,13,1,12.666666666666666,0,0,4,0,2,12.428571428571429,4,16.2,0.6,-3.12,1
5,1,4,9500,1,39,147,1,4,38,8,6,126.2,0,0,1,1,0,0,26,0,5,8,7,4,12,1,3,8,6,8,13.716666666666669,0,12.7,0.6,0.32,2
5,1,4,9670,1,12,120,1,19,39,9,1,123.2,0,0,1,1,0,0,28,0,0,5,9,0,12.714285714285714,1,0,8,5,8,11.875,4,12.4,0.5,-0.92,1
1,18,2,9254,0,39,131,1,37,38,6,3,125.8,1,0,1,0,0,1,21,0,5,3,9,7,14.666666666666666,0,3,8,19,7,13.716666666666669,4,16.2,2.6,0.32,2
5,44,4,9556,1,3,114,1,19,19,6,10,128.2,0,0,1,0,0,0,28,0,0,3,10,6,13,1,3,8,6,4,12.428571428571429,0,9.4,3.7,1.74,1
1,43,1,9556,1,1,120,1,4,19,3,10,122.6,1,0,0,1,1,1,23,0,3,5,8,3,11.8,1,2,5,5,4,0,4,7.6,1.4,-0.92,1
1,18,1,9556,1,1,147,1,37,19,1,3,123.5,1,0,0,1,0,0,20,0,3,8,13,3,0,0,2,2,5,8,12.571428571428571,0,15.5,2.6,1.74,0
1,1,4,8014,0,3,140,1,19,37,7,3,129.5,1,0,1,0,0,1,28,0,0,7,8,4,0,3,2,2,10,0,12.8,0,16.2,-0.8,0.79,2
5,7,4,9130,0,39,137,1,37,39,1,3,128.3,1,0,1,0,0,1,24,0,5,5,8,3,12.666666666666666,0,3,2,6,4,12.8,0,12.7,0.3,-0.92,0
5,18,2,9500,1,12,150,1,19,39,2,6,123.5,1,0,0,1,1,0,24,0,3,7,13,4,0,1,2,7,9,4,15.622222222222222,4,11.1,0.6,0.79,0
1,39,2,9003,1,1,114,1,37,1,1,9,123.3,1,0,0,0,1,1,41,0,0,7,10,1,12.714285714285714,0,2,7,8,8,12.428571428571429,4,7.6,-0.8,2.02,1
1,17,1,9773,0,39,120,1,19,39,2,6,125.5,0,0,1,0,1,1,28,0,3,3,13,6,13.6875,3,2,7,8,0,11,0,10.8,-0.8,3.51,1
5,18,2,9556,0,3,133.1,1,3,3,6,7,129.4,1,0,0,0,1,1,20,0,3,7,7,3,12.714285714285714,3,2,7,11,2,0,0,7.6,2.6,0.79,0
1,44,2,9003,1,1,150,1,4,3,6,4,125.9,1,0,1,0,1,1,27,0,3,6,12,7,12.545714285714286,1,3,6,19,4,12.8,0,12.4,-0.3,1.74,1
5,17,1,9500,1,12,132,1,3,37,8,9,124.4,0,0,0,1,1,0,20,0,5,8,8,0,14.06,0,2,8,19,7,11,4,10.8,3.7,3.51,1
5,39,2,9670,1,3,147,1,3,37,6,7,124.5,1,0,1,0,1,1,23,0,3,6,7,4,12.545714285714286,3,2,6,11,4,12.5,4,9.4,0.6,1.74,0
1,44,2,9500,0,1,133.1,1,19,38,6,1,128.5,0,0,0,0,0,1,27,0,5,8,10,6,12,0,2,6,0,0,15,4,12.7,-0.3,-1.7,0
1,44,2,9003,0,1,127,1,37,3,3,3,126.8,1,0,0,0,1,1,52,0,5,3,10,7,12.933333333333332,1,3,8,2,2,12.142857142857142,0,13.9,2.6,2.02,1
1,7,2,9500,0,39,120,1,3,3,2,9,130,0,0,1,1,0,0,52,0,3,8,7,7,12,1,2,6,10,0,0,4,11.1,1.4,0.79,2
1,7,4,9853,0,39,147,1,4,1,8,1,124.4,0,0,0,0,1,1,41,0,3,8,9,4,12.933333333333332,1,3,4,0,7,12.142857142857142,0,9.4,1.4,-3.12,2
5,7,4,9556,0,3,127,1,19,19,7,9,122.7,1,0,1,0,1,0,20,0,5,8,3,6,14.428571428571429,0,3,4,6,7,14.428571428571429,0,16.2,0.5,-3.12,1
1,1,2,9085,0,12,130,1,4,37,8,10,123.6,0,0,1,0,0,0,19,0,3,6,8,7,14.428571428571429,1,3,4,2,6,12.5,0,8.9,-0.3,0.79,1
5,44,1,9500,1,39,130,1,19,37,7,7,129,0,0,1,1,1,0,28,0,3,5,11,6,0,1,2,4,10,7,11.75,4,16.2,-0.3,1.79,2
1,44,4,8014,0,39,140,1,3,39,5,5,128.6,1,0,0,0,1,1,19,0,0,8,10,7,0,3,2,6,19,4,13.716666666666669,4,13.9,-0.3,3.51,2
5,44,1,9773,1,1,142,1,37,37,2,10,128.3,1,0,1,1,1,0,26,0,5,8,10,3,12.933333333333332,1,0,5,11,7,12.571428571428571,4,13.9,0.3,1.79,2
1,17,4,9773,0,1,142,1,3,1,6,4,127.6,0,0,1,0,1,0,24,0,0,8,6,7,12,3,3,4,6,0,12.142857142857142,0,12.4,0.5,1.74,2
5,39,4,9085,0,3,100,1,19,39,6,10,126.4,0,0,0,0,0,1,52,0,3,8,11,6,0,0,0,8,5,8,12.142857142857142,0,12.4,2.6,1.74,1
5,18,2,9991,0,1,147,1,37,1,3,7,126.2,0,0,1,0,0,1,21,0,0,3,12,4,12.714285714285714,1,3,5,9,4,11,0,7.6,0.3,0.79,0
1,44,1,9670,1,3,114,1,37,38,2,7,124.4,1,0,0,0,1,0,21,0,3,7,11,5,12.933333333333332,3,2,2,7,6,12.545714285714286,4,15.5,3.7,-4.06,2
1,43,4,9003,0,39,127,1,1,1,3,7,125.5,1,0,1,0,0,0,26,0,0,7,0,4,12.545714285714286,3,0,7,7,4,12.8,4,10.8,2.8,-0.92,1
1,7,1,8014,0,12,142,1,37,39,5,1,125.7,1,0,0,1,0,1,41,0,0,7,0,0,12.545714285714286,3,3,5,5,7,13.716666666666669,0,8.9,-0.3,1.74,1
5,39,1,9500,0,12,100,1,3,39,1,5,123,1,0,0,0,0,0,23,0,5,3,3,3,12.666666666666666,0,3,7,9,8,13,0,15.5,2.6,1.74,2
5,44,1,9130,0,1,150,1,1,38,6,4,126.2,0,0,0,1,1,0,26,0,3,3,12,3,12.933333333333332,3,2,8,8,4,12.8,0,7.6,0.6,1.74,1
1,17,2,9500,0,1,127,1,1,38,6,1,123.2,0,0,1,0,0,0,21,0,0,3,7,3,0,0,3,6,8,4,12.545714285714286,0,16.2,3.7,0.32,2
1,7,4,9670,0,1,140,1,37,3,3,1,126.5,0,0,1,0,1,0,20,0,0,5,8,5,14.666666666666666,3,0,4,5,7,11.75,0,10.8,1.4,3.51,1
5,43,1,9773,1,1,100,1,3,1,9,1,122.3,0,0,1,1,0,1,18,0,3,3,10,6,13,1,2,5,8,7,12.545714285714286,0,10.8,-0.8,3.51,0
1,18,2,9070,1,12,147,1,1,1,6,1,123.9,0,0,0,1,0,1,27,0,5,8,3,1,12.933333333333332,1,2,2,8,6,15,0,12.7,0.5,-3.12,2
5,43,1,9556,1,39,133.1,1,4,1,1,10,126.5,0,0,1,0,0,1,41,0,3,6,11,7,14.666666666666666,3,0,7,9,2,12.571428571428571,4,12.4,-0.3,0.32,0
5,1,4,9070,1,1,147,1,37,3,2,7,127.2,0,0,1,0,1,1,24,0,0,3,6,7,13.6875,0,2,7,9,0,12.571428571428571,4,9.4,1.4,1.79,2
5,39,2,9556,1,1,130,1,3,1,3,3,126.9,0,0,0,0,1,1,19,0,3,6,7,5,12.933333333333332,1,0,4,2,0,12.8,4,10.8,0.3,3.51,1
1,17,2,9130,1,1,123,1,19,38,1,10,128.2,1,0,1,1,0,1,24,0,3,8,11,5,13.6875,3,0,7,2,6,12.545714285714286,0,7.6,0.5,0.32,1
1,7,2,9130,1,12,142,1,19,3,3,9,127,1,0,0,0,1,1,27,0,5,8,17,0,13.6875,0,0,6,9,8,12.5,4,12.4,-0.3,1.74,0
1,39,4,9991,0,12,127,1,1,3,5,10,123.7,1,0,0,1,1,1,20,0,5,8,10,4,14.06,1,2,7,8,6,0,0,7.6,-0.3,1.74,0
1,18,4,9003,0,12,127,1,1,39,9,3,127.2,0,0,0,1,0,1,18,0,3,7,10,4,14.666666666666666,3,2,2,8,7,12.142857142857142,4,11.1,0.5,3.51,1
1,1,4,9853,1,39,127,1,19,3,6,3,124.3,0,0,0,1,1,1,23,0,3,7,17,4,12.666666666666666,0,0,4,10,8,12.571428571428571,4,15.5,0.5,1.74,0
1,39,1,9254,0,12,147,1,1,37,6,9,127.3,0,0,1,1,1,0,18,0,0,5,6,0,12,1,0,2,9,8,12.8,0,8.9,2.6,-1.7,2
5,18,4,9003,1,39,131,1,1,38,6,1,123,0,0,1,1,1,1,18,0,5,6,3,3,13.6875,0,0,6,8,6,12.545714285714286,4,12.7,-0.8,-0.92,0
5,39,4,9130,1,12,120,1,1,19,6,3,125.1,0,0,0,0,0,0,18,0,0,5,17,3,13,1,2,6,19,7,12.545714285714286,4,15.5,-0.3,3.51,1
5,39,2,9085,0,12,120,1,4,1,2,7,126.2,0,0,1,0,1,0,28,0,5,5,10,3,12.714285714285714,3,3,4,10,0,11,4,15.5,2.8,1.79,0
5,17,2,9254,0,1,150,1,4,39,1,1,129.7,0,0,0,1,1,0,20,0,5,5,9,7,12.714285714285714,3,3,7,7,2,13,4,15.5,2.8,-1.7,2
1,18,4,9130,1,39,100,1,1,39,6,10,127.7,0,0,1,0,0,0,24,0,3,8,10,7,13.6875,1,0,4,7,6,12.142857142857142,0,12.7,-0.8,-0.92,2
1,7,1,9003,0,12,150,1,37,38,2,5,127,0,0,1,1,0,1,24,0,3,3,12,4,13.6875,0,2,4,5,8,13.716666666666669,4,8.9,3.7,0.79,2
5,43,2,9070,0,39,140,1,1,1,7,4,128,1,0,0,0,1,0,21,0,5,3,17,4,12.933333333333332,0,3,7,0,4,12.428571428571429,0,11.1,0.6,0.32,0
1,7,1,9556,0,3,140,1,4,37,8,1,128.1,0,0,0,0,1,1,26,0,5,7,0,6,12.933333333333332,1,3,5,8,2,12.5,0,11.1,0.3,-1.7,0
5,18,2,9991,1,12,142,1,4,39,7,3,127.4,0,0,1,1,0,1,18,0,0,3,6,3,12.714285714285714,0,2,8,11,8,12.571428571428571,0,9.4,1.4,0.79,2
1,1,2,9670,0,3,133.1,1,4,1,6,6,124.5,1,0,1,1,0,0,20,0,5,6,3,7,12.333333333333334,1,0,8,8,2,11.75,4,16.2,0.5,2.02,1
1,18,1,9500,0,39,130,1,1,39,6,3,122.7,0,0,1,0,0,1,19,0,5,7,9,5,12.666666666666666,0,0,8,11,6,14.428571428571429,4,12.7,-0.3,0.32,2
1,43,2,8014,0,1,120,1,4,39,9,3,131,1,0,0,0,1,1,28,0,5,8,11,3,12.545714285714286,3,3,5,10,0,15,4,8.9,0.6,2.02,0
5,1,4,9991,0,12,150,1,19,38,1,5,127,0,0,1,1,0,1,24,0,5,3,6,0,13.285714285714286,0,3,7,0,0,14.428571428571429,0,12.4,2.8,0.79,0
1,1,2,9853,0,12,131,1,4,1,3,4,127.3,1,0,1,1,0,0,41,0,0,6,17,4,12.545714285714286,1,2,4,5,0,15.622222222222222,4,9.4,1.4,1.74,0
1,39,4,9670,0,12,120,1,37,37,1,3,129.3,1,0,0,0,1,1,18,0,5,3,8,4,0,1,2,6,2,8,11,4,12.4,2.8,-4.06,0
1,39,1,9991,1,3,150,1,37,39,9,5,128.5,0,0,0,0,0,1,21,0,0,6,10,3,11.8,0,2,6,10,6,11.875,0,10.8,-0.3,0.32,0
5,7,2,9991,0,39,132,1,19,3,1,1,130.8,0,0,1,1,1,1,24,0,0,7,17,6,14.666666666666666,3,2,8,5,6,12.142857142857142,4,12.7,-0.8,0.32,1
1,17,2,8014,1,1,120,1,1,1,5,4,122.1,0,0,0,1,1,0,26,0,5,6,10,5,14.428571428571429,1,0,6,5,0,0,4,16.2,0.6,3.51,2
1,43,1,9254,1,39,114,1,4,3,1,10,122.6,1,0,1,0,1,0,18,0,0,8,3,4,12.714285714285714,3,0,5,5,4,13,0,7.6,3.7,-1.7,1
1,7,4,9670,1,3,100,1,37,19,7,1,126.7,1,0,0,0,1,0,27,0,3,3,17,6,12.714285714285714,1,2,8,7,4,11.75,4,16.2,2.8,1.79,0
5,7,4,9500,1,39,114,1,4,39,9,7,127.5,1,0,1,1,1,1,24,0,0,6,11,4,14.666666666666666,1,3,8,19,4,0,0,12.7,0.5,-0.92,0
1,39,1,9003,1,1,131,1,1,3,6,9,122.9,0,0,1,0,1,0,26,0,0,8,8,4,12.545714285714286,0,0,8,7,6,12.8,4,15.5,2.8,-1.7,0
5,44,2,9556,1,12,123,1,4,3,5,9,122.3,1,0,1,0,0,0,27,0,5,3,8,6,11.8,0,3,7,19,2,12.142857142857142,0,9.4,3.7,-3.12,2
5,39,1,9085,1,39,142,1,1,39,6,6,130.3,1,0,1,0,1,1,18,0,0,8,10,5,12.714285714285714,0,0,7,19,6,13.716666666666669,0,8.9,1.4,2.02,1
1,43,1,9070,0,12,150,1,4,37,7,4,125.8,1,0,1,0,1,1,28,0,3,5,6,1,12.666666666666666,1,3,2,10,6,12.142857142857142,0,16.2,-0.3,0.32,1
1,18,2,9556,1,3,120,1,4,39,1,7,122.7,0,0,0,0,1,1,24,0,3,7,9,7,12.666666666666666,1,2,8,19,6,12.545714285714286,4,12.4,0.5,1.79,2
1,39,1,9254,0,3,114,1,19,39,9,3,128,0,0,0,1,0,1,41,0,3,3,7,1,0,0,3,8,2,4,12.428571428571429,0,16.2,-0.3,-0.92,0
1,1,1,9991,1,3,123,1,1,1,6,10,124.3,1,0,1,0,1,0,27,0,5,8,6,0,12.933333333333332,3,3,8,5,4,12.571428571428571,4,12.4,0.6,1.79,1
5,7,1,9853,0,39,123,1,37,38,3,1,127.6,0,0,1,1,0,0,41,0,3,7,13,6,13.285714285714286,0,2,5,10,8,15,0,16.2,0.5,2.02,2
1,39,1,9003,1,1,120,1,3,39,2,5,126.5,0,0,1,0,0,1,21,0,5,8,8,7,12.666666666666666,1,3,8,5,8,12.428571428571429,4,13.9,3.7,0.32,2
1,17,1,9556,0,3,114,1,37,38,2,5,124.6,0,0,1,0,0,0,19,0,3,8,0,0,12.714285714285714,3,0,4,9,6,12.5,0,16.2,3.7,-0.92,0
1,18,1,9500,0,1,147,1,19,1,5,9,129.2,0,0,0,0,0,0,19,0,3,7,10,5,14.666666666666666,0,2,8,0,8,12.5,0,12.7,1.4,1.79,1
1,7,2,9670,1,39,130,1,1,19,3,9,124.2,0,0,0,0,1,0,52,0,3,7,6,1,13.285714285714286,1,3,7,11,7,15,0,8.9,0.5,-1.7,1
5,44,2,9500,1,39,127,1,19,1,5,3,124.9,1,0,0,1,0,1,19,0,0,5,7,6,14.428571428571429,0,3,8,10,2,13,4,8.9,0.3,0.32,1
1,17,4,9500,0,1,147,1,3,38,6,1,125.3,0,0,0,1,1,0,18,0,3,8,17,3,12,1,0,8,10,0,12.8,4,12.4,0.6,2.02,2
1,44,1,9853,0,12,120,1,3,3,5,7,123.2,1,0,0,1,1,0,21,0,0,5,7,3,12.714285714285714,0,0,2,19,8,11,4,15.5,-0.8,0.79,1
1,43,1,9070,1,12,147,1,4,37,1,1,127.8,0,0,0,0,1,1,28,0,3,6,3,7,0,0,0,7,2,2,12.428571428571429,0,9.4,1.4,-1.7,2
1,44,2,9254,0,12,131,1,3,37,1,3,127.5,0,0,1,1,1,1,24,0,5,5,8,5,12.714285714285714,1,2,6,6,8,15.622222222222222,4,11.1,2.6,-3.12,1
1,39,4,8014,0,1,137,1,37,37,3,5,124.6,1,0,0,0,1,1,52,0,3,8,12,1,13,3,2,8,5,0,13,4,16.2,0.3,0.79,1
5,17,4,9670,0,39,130,1,1,37,3,5,129.4,1,0,0,1,1,0,20,0,0,7,11,5,0,3,2,7,0,2,12.571428571428571,4,13.9,0.3,3.51,2
1,18,2,8014,0,1,120,1,4,3,7,1,125.5,0,0,0,0,0,0,27,0,3,8,7,7,14.666666666666666,3,0,8,6,2,12.545714285714286,4,10.8,2.6,0.79,1
5,1,2,9556,1,39,140,1,19,38,7,4,128.4,0,0,1,1,1,1,19,0,3,7,12,3,12.933333333333332,0,3,5,10,0,0,0,7.6,1.4,2.02,1
1,1,4,9254,0,3,137,1,37,39,8,10,131,0,0,0,0,1,0,23,0,0,3,3,5,13,3,3,4,11,6,12.142857142857142,4,16.2,2.6,2.02,0
5,7,1,9130,1,3,140,1,4,1,7,6,127.3,0,0,1,0,1,0,24,0,5,5,7,4,12.545714285714286,0,0,7,2,6,11,4,11.1,3.7,0.32,2
1,17,4,9130,1,1,114,1,3,39,1,6,127.8,1,0,0,1,0,1,18,0,0,6,3,0,14.428571428571429,3,2,6,0,2,12.5,4,11.1,0.5,0.79,2
1,43,2,9500,0,39,100,1,3,39,6,5,126,0,0,0,1,0,0,52,0,3,8,17,0,12.545714285714286,3,2,7,0,6,15.622222222222222,4,12.4,0.3,1.79,0
5,44,1,9500,0,1,142,1,1,38,2,4,127.2,1,0,1,1,1,0,27,0,0,3,0,6,0,1,2,2,9,0,12.8,4,15.5,-0.3,1.74,1
5,44,1,9070,0,3,127,1,37,39,3,7,126.5,0,0,0,1,1,0,26,0,5,7,11,0,14.428571428571429,1,0,5,5,0,12.571428571428571,0,16.2,0.6,-3.12,0
1,44,4,9773,0,12,123,1,4,38,2,5,123.9,0,0,1,0,0,1,52,0,0,5,6,5,12.545714285714286,3,3,6,8,7,14.428571428571429,0,10.8,0.3,3.51,1
5,1,4,9085,0,12,147,1,1,19,6,4,123.2,1,0,1,0,1,1,21,0,5,8,3,5,11.8,3,2,4,0,7,13.716666666666669,4,10.8,0.6,3.51,1
1,43,2,9670,0,3,137,1,3,39,3,3,124.4,1,0,0,0,0,1,41,0,0,6,12,6,13,0,0,6,6,6,13,4,9.4,0.3,-4.06,0
1,44,4,9500,0,1,100,1,3,38,8,10,127.3,1,0,1,0,1,1,28,0,5,7,7,1,14.428571428571429,1,0,6,19,8,12.571428571428571,4,9.4,3.7,-0.92,0
5,7,2,9085,0,12,137,1,3,1,7,3,124,0,0,1,0,1,1,21,0,5,8,7,1,14.666666666666666,0,0,8,11,8,11.75,4,7.6,-0.8,2.02,0
1,1,1,9070,0,12,120,1,19,38,7,6,128.1,0,0,0,1,1,1,20,0,3,5,6,0,0,1,0,6,5,2,12.428571428571429,4,7.6,3.7,0.32,2
1,39,2,9773,0,1,120,1,4,37,6,10,126.3,0,0,0,1,0,1,41,0,5,6,7,1,13.6875,3,3,5,8,6,11,4,7.6,2.8,-1.7,1
5,44,1,9070,1,3,130,1,4,37,7,3,124.3,0,0,1,1,1,0,18,0,0,5,6,5,14.06,0,2,6,5,7,15,0,10.8,-0.3,1.79,2
5,1,1,8014,0,1,131,1,37,39,3,7,125.3,0,0,1,0,1,0,19,0,3,5,7,6,12.714285714285714,1,2,7,2,4,0,0,8.9,3.7,0.32,2
5,18,4,9003,1,1,114,1,1,37,9,3,129.9,1,0,0,1,0,0,41,0,5,3,13,0,12,0,3,4,6,4,12.571428571428571,0,12.7,0.6,3.51,2
1,44,4,9670,1,12,142,1,1,3,3,7,127,0,0,0,1,1,0,18,0,0,5,0,0,14.666666666666666,3,2,8,5,2,0,0,12.7,2.8,0.79,2
1,44,2,9085,0,1,120,1,3,3,6,1,131.1,0,0,0,0,0,0,26,0,0,5,13,5,12.333333333333334,0,2,5,8,4,13.716666666666669,0,10.8,-0.8,-1.7,1
5,7,2,9773,0,12,147,1,37,39,5,9,128.1,0,0,1,0,0,1,23,0,3,7,0,0,13.285714285714286,1,2,7,8,0,12.5,4,9.4,0.6,1.79,2
5,1,2,9853,1,39,140,1,3,19,6,3,120.7,0,0,1,1,0,1,26,0,3,3,6,1,12.545714285714286,3,0,4,7,6,13,4,12.7,-0.8,-0.92,1
5,39,4,9070,1,3,127,1,19,1,2,3,125.2,0,0,1,1,1,1,20,0,0,3,13,7,12.545714285714286,1,2,2,9,8,12.545714285714286,0,16.2,0.3,3.51,2
1,18,4,9254,0,3,114,1,37,39,1,7,123.7,0,0,1,0,0,1,26,0,5,6,9,3,14.666666666666666,3,2,6,8,2,12.545714285714286,0,8.9,0.5,1.79,0
1,7,1,9773,1,12,120,1,37,3,2,9,124.3,0,0,0,1,0,0,20,0,5,7,6,1,12.545714285714286,1,3,5,11,7,12.571428571428571,4,7.6,0.5,1.74,0
5,44,4,9670,0,39,140,1,4,38,5,6,128.3,0,0,0,1,1,0,41,0,5,7,3,6,11.8,0,0,4,6,2,15,4,12.4,2.6,-3.12,1
5,39,2,9085,1,39,123,1,19,37,5,1,127.6,0,0,0,0,0,0,27,0,0,6,12,4,12.714285714285714,1,3,8,11,0,15,4,16.2,-0.3,2.02,0
1,43,1,9853,0,3,114,1,37,37,8,10,123.6,1,0,1,0,0,0,52,0,5,7,9,1,0,0,0,5,9,7,11,4,7.6,0.5,3.51,0
1,43,1,9130,0,12,150,1,37,3,1,9,125,1,0,0,1,1,1,27,0,0,8,9,3,0,1,3,6,2,7,11,4,15.5,0.3,0.79,0
1,39,2,9556,0,1,137,1,37,3,6,9,127.2,0,0,0,0,0,0,27,0,0,6,3,6,12.666666666666666,1,0,2,10,0,12.428571428571429,0,8.9,2.6,3.51,2
5,44,1,8014,1,3,132,1,1,38,3,7,125.4,1,0,0,0,1,1,23,0,5,8,12,7,12,0,0,4,2,7,11,0,7.6,-0.3,2.02,0
5,17,2,9773,1,39,140,1,19,39,7,9,126.8,1,0,1,0,1,1,27,0,5,6,12,3,12.666666666666666,1,0,5,8,8,12.428571428571429,0,10.8,2.6,2.02,2
1,39,4,8014,1,12,120,1,4,1,1,4,127.7,0,0,1,1,1,1,18,0,0,5,10,4,14.428571428571429,0,2,4,8,6,15,4,12.4,0.3,-4.06,2
5,44,2,9500,0,39,130,1,19,1,3,5,127.9,0,0,0,1,0,0,26,0,0,8,7,1,12.545714285714286,3,3,6,6,4,11,4,10.8,1.4,1.74,2
1,1,2,9085,1,3,130,1,37,1,1,7,127.2,0,0,1,0,0,1,41,0,5,5,3,5,13,0,0,8,2,7,11.875,0,9.4,-0.8,-3.12,1
1,44,2,9853,0,1,130,1,1,38,9,6,128.7,1,0,0,1,0,0,41,0,5,6,3,1,13.6875,1,2,5,19,4,11.75,4,13.9,2.6,-3.12,0
5,1,4,9556,0,3,142,1,19,37,1,4,124.7,0,0,0,0,1,1,27,0,0,7,8,1,12,3,3,5,8,7,14.428571428571429,4,12.7,3.7,3.51,1
5,1,1,9085,0,3,130,1,4,39,9,6,125.3,0,0,1,0,0,0,26,0,0,3,7,5,13.6875,1,2,8,2,6,13,4,13.9,2.6,3.51,1
1,39,1,9853,1,1,132,1,3,38,6,10,125.8,0,0,1,1,0,0,18,0,3,6,3,5,0,0,3,5,5,4,13,0,16.2,0.6,-4.06,1
1,39,2,9003,0,39,132,1,37,19,2,7,124,0,0,1,0,0,0,23,0,3,6,3,3,13.6875,3,3,4,7,7,13.716666666666669,4,13.9,-0.8,-1.7,2
5,43,1,9085,1,39,127,1,4,39,2,6,124.8,0,0,1,1,0,1,19,0,0,7,10,7,14.666666666666666,0,3,8,10,0,11,0,7.6,0.6,3.51,1
1,7,1,9085,1,39,131,1,1,37,2,10,128.3,0,0,1,1,1,1,21,0,3,5,10,4,12.714285714285714,0,2,4,6,7,11.875,4,15.5,2.6,1.74,2
1,17,2,9500,1,39,147,1,4,38,8,7,129.9,1,0,0,1,1,0,18,0,0,5,3,5,12.933333333333332,1,0,7,19,8,11,0,16.2,1.4,3.51,0
1,44,4,8014,0,3,150,1,1,37,2,7,125.1,1,0,0,1,1,0,41,0,0,7,7,1,11.8,1,0,8,0,6,11,4,15.5,0.6,3.51,2
1,44,1,9500,1,39,123,1,37,3,9,9,128.1,0,0,0,1,0,1,18,0,0,5,10,4,12.714285714285714,1,2,5,2,8,12.571428571428571,0,13.9,0.6,0.32,1
